date,USDINR=X,USDBRL=X,USDMXN=X,USDZAR=X,USDTRY=X,USDCNY=X,GBPUSD=X,EURUSD=X,USDJPY=X,USDINR=X_30d_vol,USDBRL=X_30d_vol,USDMXN=X_30d_vol,USDZAR=X_30d_vol,USDTRY=X_30d_vol,USDCNY=X_30d_vol,GBPUSD=X_30d_vol,EURUSD=X_30d_vol,USDJPY=X_30d_vol
2025-09-10,88.21829986572266,5.433599948883057,18.62350082397461,17.53380012512207,41.257301330566406,7.1209001541137695,1.352109670639038,1.1702749729156494,147.39199829101562,4.706390592406461,8.235095311061025,6.127624257221689,10.02153853240881,1.5070353989479082,2.316091992381347,7.007159645895997,8.143060738764015,9.967799831163523
2025-09-11,88.05339813232422,5.4019999504089355,18.580799102783203,17.47480010986328,41.27539825439453,7.120699882507324,1.3534730672836304,1.1703435182571411,147.33200073242188,4.2493681686682105,8.350589093387956,5.941829626966415,9.82675877202775,1.5064165893764616,2.315834369201062,6.625880269127533,7.452009634556626,9.830504916042303
2025-09-12,88.2676010131836,5.388199806213379,18.45400047302246,17.346599578857422,41.34280014038086,7.1184000968933105,1.3576626777648926,1.1734747886657715,147.2239990234375,4.2203672443412446,8.21080177587561,6.197805838949146,9.09672401543473,1.4901876654057147,2.052910809868946,6.531586746361172,7.4608115665502766,9.285335392009717
2025-09-15,88.27729797363281,5.35099983215332,18.446989059448242,17.348560333251953,41.27825927734375,7.124199867248535,1.3553440570831299,1.1726491451263428,147.66600036621094,4.1184014086802705,7.880681285253435,6.192887305963116,8.668647583800244,1.6110370713478896,2.000460934592013,6.38693104376564,6.303747380772484,6.603789376005073
2025-09-16,88.12349700927734,5.315199851989746,18.361520767211914,17.3605899810791,41.307701110839844,7.118500232696533,1.3602666854858398,1.1763737201690674,147.40499877929688,3.5801807158213026,7.8237181762742996,6.286851016051097,8.60540967910304,1.603353183074038,1.5492055919999776,6.4444767681365605,6.3510394293004,6.529297910350397
2025-09-17,87.88459777832031,5.29580020904541,18.28580093383789,17.337570190429688,41.30730056762695,7.114200115203857,1.365392804145813,1.1871408224105835,146.41299438476562,3.6250229609912004,7.824384019763859,6.06773067222163,8.60440864871346,1.5989823242477261,1.5205088593026999,6.499552171404138,6.81662709444601,6.639734675008241
2025-09-18,87.91069793701172,5.310100078582764,18.30780029296875,17.375499725341797,41.30110168457031,7.103300094604492,1.3629734516143799,1.1826341152191162,146.89100646972656,3.6238858238846303,7.635459355857931,5.7961628062752,8.490901102144651,1.5956436545584054,1.5582499253252946,6.455796284665702,6.66373047007983,6.680605439835323
2025-09-19,88.20690155029297,5.304299831390381,18.364200592041016,17.340330123901367,41.39720153808594,7.1128997802734375,1.3556013107299805,1.1791062355041504,147.94700622558594,3.560341230388834,7.319648811388911,5.885357384400869,8.421890791287446,1.6673949651177904,1.6361852216492687,6.400926858178842,6.734401715602672,6.960304318188873
2025-09-22,88.09919738769531,5.320499897003174,18.42020034790039,17.319110870361328,41.407901763916016,7.1128997802734375,1.3464748859405518,1.1736950874328613,148.09500122070312,3.585586281305048,7.3072223946228085,5.962859362362056,8.379184116682675,1.5951981970734466,1.6361852216492687,6.7128036206488915,6.838705223566431,6.776713554876614
2025-09-23,88.30439758300781,5.3343000411987305,18.357690811157227,17.330900192260742,41.39189910888672,7.113999843597412,1.3514974117279053,1.1801080703735352,147.72500610351562,3.600313648584383,7.333031661090998,5.886917541435334,8.371372759215044,1.5572904095259512,1.5996575415602188,6.791783773910474,6.946530841544531,6.755094349237305
2025-09-24,88.80799865722656,5.281599998474121,18.346500396728516,17.228099822998047,41.418701171875,7.111599922180176,1.3524478673934937,1.1814465522766113,147.61300659179688,3.9162018920507915,7.550973873065063,5.767541754882208,8.0135525131117,1.5476641602247012,1.574819309501363,6.632097981953479,6.816907129286983,6.7203840963055335
2025-09-25,88.77860260009766,5.329899787902832,18.418739318847656,17.327280044555664,41.469600677490234,7.131499767303467,1.3452396392822266,1.1744670867919922,148.75100708007812,3.8722393349993736,8.064814053772066,5.844766522581896,8.155225939160253,1.560258906399567,1.8112888785698007,6.562240731591899,7.005245995437741,6.952653492146006
2025-09-26,88.77310180664062,5.363699913024902,18.484119415283203,17.422000885009766,41.56399917602539,7.133800029754639,1.333653450012207,1.166275978088379,149.86099243164062,3.8151616669741863,8.230738022237418,5.144102382235884,8.193824130815146,1.611329373629639,1.797162155379707,6.912993009983348,7.135970776369508,7.183128395568931
2025-09-29,88.67680358886719,5.3422532081604,18.358549118041992,17.34040069580078,41.56108856201172,7.132800102233887,1.3408241271972656,1.170823097229004,149.40499877929688,3.7715522364686276,8.293474007361205,5.357743903351475,8.292186224191763,1.6082054332074893,1.7906114113241416,7.087960125286011,7.09181062982589,7.189476188960631
